#timestamp tx ty tz qx qy qz qw
0.050000000 0.000000000 0.000000000 0.000000000 -0.000000000 -0.000000000 -0.000000000 1.000000000
0.449999999 0.054605678 -0.029447179 0.279830426 -0.016182227 0.024126070 -0.027344862 0.999203861
0.499999999 0.067482024 -0.048602875 0.322094202 -0.014671359 0.025690835 -0.021676464 0.999327242
0.650000000 0.102733634 -0.055510677 0.442299932 -0.014596232 0.024434261 -0.027716406 0.999210536
0.750000000 0.116600342 -0.028558640 0.519682765 -0.018856915 0.004768386 -0.047331870 0.998689830
0.850000000 0.118813261 -0.019104101 0.605036497 -0.024155624 -0.028500305 -0.063285634 0.997295916
0.900000000 0.116523616 -0.030722832 0.649503112 -0.020034043 -0.051003691 -0.057311375 0.996851385
1.000000000 0.101601556 -0.071450740 0.741730690 -0.012656406 -0.067724913 -0.043785959 0.996662438
1.050000000 0.088368066 -0.089563370 0.784351289 -0.016110415 -0.076419905 -0.033421762 0.996385217
1.149999999 0.064515911 -0.101831637 0.869870007 -0.033533897 -0.097667128 -0.026526313 0.994300246
1.250000000 0.044637434 -0.088251233 0.949609101 -0.049135167 -0.112292156 -0.040423013 0.991636097
1.350000000 0.028383102 -0.050049637 1.035883069 -0.062640585 -0.132853314 -0.051347449 0.987820625
1.399999999 0.018494785 -0.036372561 1.078898191 -0.066210873 -0.140596077 -0.060882531 0.985972762
1.600000000 -0.030976411 -0.056446679 1.261292934 -0.083252162 -0.189494967 -0.056081735 0.976737201
1.750000000 -0.064587973 -0.087058499 1.390427232 -0.073728681 -0.216995955 -0.050759330 0.972059846
1.899999999 -0.103907466 -0.069953181 1.505487442 -0.077036910 -0.256089270 -0.088801593 0.959477961
2.000000000 -0.136436224 -0.051016748 1.585345387 -0.075503983 -0.316040158 -0.109103069 0.939422309
2.049999999 -0.159616917 -0.044682309 1.625940323 -0.064980820 -0.347576141 -0.112778082 0.928573847
2.149999999 -0.212056994 -0.068470120 1.703294277 -0.052063011 -0.398549259 -0.103715003 0.909775317
2.299999999 -0.318126321 -0.110231757 1.804367781 -0.037288394 -0.434589356 -0.082475796 0.896068871
2.499999998 -0.459795296 -0.073425934 1.924740076 -0.056887537 -0.492673069 -0.100303985 0.862540543
2.549999999 -0.496881366 -0.062406301 1.954824686 -0.058197532 -0.503125787 -0.105275661 0.855800509
2.699999999 -0.618345439 -0.071052551 2.043419838 -0.073682398 -0.528592229 -0.082681857 0.841620326
2.749999998 -0.657876730 -0.090149611 2.071685314 -0.073292598 -0.540686727 -0.080491394 0.834150672
2.899999998 -0.769540787 -0.131919861 2.156838417 -0.052074403 -0.567849636 -0.068169378 0.818650186
2.999999998 -0.844465852 -0.124812379 2.204029083 -0.045368481 -0.594005704 -0.081197664 0.799065590
3.099999999 -0.919623733 -0.090815932 2.241934538 -0.050714046 -0.623015702 -0.102744259 0.773772120
3.199999999 -0.999475956 -0.066451013 2.270233870 -0.053030025 -0.646438062 -0.127008602 0.750449538
3.299999999 -1.090955496 -0.079242587 2.290593624 -0.047640704 -0.678343236 -0.115799986 0.723996699
3.349999999 -1.141138077 -0.094060063 2.298319817 -0.040785491 -0.693994820 -0.109914854 0.710370660
3.649999998 -1.424951553 -0.093180954 2.301645279 -0.037608232 -0.766626596 -0.124887384 0.628706872
3.899999998 -1.657141924 -0.078440338 2.290297985 -0.054765217 -0.803337991 -0.127250507 0.579185665
3.999999998 -1.755640030 -0.112283111 2.280787945 -0.051974997 -0.818196476 -0.109902479 0.561938226
4.099999998 -1.844763517 -0.124747604 2.261614561 -0.047273714 -0.836038888 -0.103162520 0.536807060
4.249999998 -1.962692261 -0.094616562 2.226586342 -0.046567056 -0.875268996 -0.116387293 0.467107922
4.349999998 -2.031545639 -0.054187790 2.196834564 -0.024765501 -0.898572266 -0.141369671 0.414691687
4.449999999 -2.108868122 -0.040239885 2.152327299 -0.022685166 -0.921295524 -0.130036384 0.365773857
4.549999998 -2.181135654 -0.062630154 2.091202259 -0.016825099 -0.937251091 -0.123842396 0.325484872
4.649999999 -2.252335310 -0.081322402 2.020288944 -0.020075655 -0.947275817 -0.114043534 0.298763394
4.749999998 -2.311392546 -0.077165850 1.955427170 -0.012074527 -0.953874767 -0.120690070 0.274610937
4.999999998 -2.452481508 -0.009203300 1.791142344 -0.000621966 -0.960335374 -0.139022648 0.241719544
5.099999998 -2.515415192 -0.021185845 1.716885090 -0.001185796 -0.961580873 -0.134265989 0.239444166
5.149999999 -2.545687199 -0.039145298 1.674091339 -0.001351853 -0.963463783 -0.125176877 0.236783519
5.249999998 -2.613811016 -0.059452415 1.602827430 0.012573479 -0.968648374 -0.105821356 0.224419594
5.299999998 -2.644411564 -0.061589748 1.567544937 0.017475326 -0.971007884 -0.100903325 0.216002136
5.449999999 -2.717027426 -0.032592386 1.459049225 0.027621796 -0.981231332 -0.100616060 0.162168324
5.499999998 -2.729349375 -0.016571224 1.420302510 0.032677397 -0.983790874 -0.105587505 0.141205460
5.599999998 -2.771513462 0.011587769 1.339870453 0.041877061 -0.989905596 -0.100131065 0.091142818
5.649999999 -2.807162762 -0.008448005 1.298423171 0.040314194 -0.992347538 -0.100501858 0.059334695
5.699999999 -2.817393541 -0.012887627 1.252353668 0.044700444 -0.994175673 -0.087775528 0.043727655
5.749999998 -2.839036703 -0.036046714 1.202491522 0.041590977 -0.995903194 -0.072755493 0.033965670
5.799999998 -2.849953890 -0.052883387 1.152196646 0.039761558 -0.996814013 -0.066454969 0.019096207
5.849999998 -2.859070539 -0.050205708 1.107521057 0.035942264 -0.997324347 -0.063143358 0.008074595
5.899999999 -2.858989000 -0.058541596 1.059459925 -0.035227764 0.997322440 0.064086288 0.000104636
5.949999999 -2.870185614 -0.047497839 1.013952374 -0.039098274 0.997027814 0.065650411 0.009846375
5.999999998 -2.863396406 -0.055551022 0.960963011 -0.050389186 0.995194137 0.081258282 0.021134989
6.049999998 -2.868041992 -0.036658317 0.918257833 -0.054889414 0.994626105 0.083083428 0.028340098
6.099999998 -2.869672537 -0.011961699 0.878737569 -0.063909903 0.993791342 0.085762367 0.030645695
6.149999999 -2.877292395 0.013854802 0.838679552 -0.076685667 0.992813647 0.086858265 0.029933698
6.199999999 -2.881798267 0.018973112 0.793331027 -0.072967999 0.993003607 0.087401934 0.031313036
6.299999998 -2.883647203 -0.001878679 0.699737549 -0.066143319 0.992966890 0.092130244 0.033967823
6.349999998 -2.903110504 -0.013212442 0.653334975 -0.072652727 0.992443442 0.088865660 0.043365274
6.399999999 -2.899689436 -0.026500106 0.611145616 -0.078821518 0.992248833 0.083546579 0.047427975
6.449999999 -2.902511358 -0.044639170 0.565454960 -0.085912608 0.991744578 0.080215536 0.051256321
6.499999998 -2.918423176 -0.049209118 0.518646359 -0.090756983 0.991082788 0.077952839 0.058664620
6.549999998 -2.921837330 -0.055792391 0.470466256 -0.082042821 0.991564512 0.081509262 0.058523905
6.599999998 -2.924730062 -0.023357928 0.435884356 -0.083614156 0.991447687 0.073617503 0.067975424
6.649999999 -2.926837683 -0.007637858 0.389024138 -0.082968481 0.990477502 0.072892062 0.082203083
6.699999999 -2.922779083 0.014408469 0.347862005 -0.088223174 0.988126516 0.079571597 0.097422153
6.749999998 -2.922386169 0.028577745 0.302188039 -0.109821759 0.984696507 0.076489218 0.111630842
6.799999998 -2.917985439 0.035984218 0.254582644 -0.110060051 0.983215034 0.080116682 0.121475503
6.849999998 -2.910179138 0.047826171 0.209808111 -0.100095958 0.982601643 0.082439229 0.132960722
6.899999999 -2.901289463 0.064037025 0.177303433 -0.098801948 0.983139992 0.067430124 0.138301045
6.949999999 -2.888257742 0.058902860 0.138576388 -0.098601267 0.983226478 0.057113707 0.142413557
6.999999998 -2.877730131 0.030668795 0.080643773 -0.093346640 0.982814074 0.054033220 0.149810985
7.049999998 -2.849570990 0.036042094 0.063430548 -0.103440322 0.981456935 0.041243270 0.156017140
7.099999998 -2.842670202 0.013077736 0.000364780 -0.103200093 0.979754388 0.042310733 0.166255429
7.149999999 -2.822485924 0.022356927 -0.034008622 -0.098686099 0.978936672 0.040619876 0.174052060
7.199999999 -2.806571722 0.035817862 -0.071057320 -0.095450826 0.977052510 0.047330994 0.184437886
7.249999998 -2.788765430 0.049582660 -0.112004161 -0.096636735 0.975243568 0.049559277 0.192627117
7.349999998 -2.752631187 0.065757394 -0.187806606 -0.119143151 0.970597804 0.058159400 0.200903937
7.399999999 -2.733170033 0.054957688 -0.226537704 -0.117938481 0.969750762 0.060514994 0.204968125
7.449999999 -2.709562540 0.031066239 -0.266074419 -0.106015772 0.969849527 0.061915085 0.210520953
7.499999998 -2.699879408 0.041243911 -0.319689512 -0.091430642 0.968513489 0.060781665 0.223445147
7.549999998 -2.685480833 0.041223049 -0.367272496 -0.091144815 0.963668704 0.067690074 0.241771370
7.649999999 -2.658874989 0.030256569 -0.450430632 -0.097097576 0.953635335 0.062423367 0.277947873
7.749999998 -2.625380516 0.024488449 -0.530759335 -0.105188817 0.943880498 0.057330377 0.307795584
7.899999999 -2.559973717 0.068003178 -0.644096613 -0.104356930 0.914372325 0.082686782 0.382355630
7.949999999 -2.539878845 0.093588352 -0.681707144 -0.108292855 0.904364824 0.072645366 0.406349123
7.999999998 -2.514205933 0.107060492 -0.716356039 -0.107886404 0.891145945 0.068036124 0.435420036
8.099999997 -2.453336239 0.117837608 -0.784586191 -0.091379024 0.867849231 0.062305100 0.484361082
8.149999999 -2.420255423 0.101927936 -0.815407038 -0.082471915 0.857494473 0.056207985 0.504719973
8.199999997 -2.382013798 0.089329332 -0.846909761 -0.072005697 0.848607957 0.051617093 0.521550953
8.299999999 -2.303710222 0.060357690 -0.897352219 -0.049529102 0.838238120 0.055097949 0.540248036
8.549999999 -2.116283894 0.103941053 -0.999953747 -0.071282685 0.801066458 0.070214368 0.590153515
8.699999998 -2.002451897 0.109083652 -1.058123827 -0.071165517 0.782381892 0.064013436 0.615399361
9.049999999 -1.734941483 0.067598999 -1.177467346 -0.057794731 0.713727534 0.042541929 0.696737409
9.149999999 -1.661603212 0.098519295 -1.201508999 -0.071084529 0.682860851 0.029543579 0.726481497
9.249999998 -1.581577301 0.114509493 -1.218505621 -0.073944375 0.640594780 0.021614462 0.764004827
9.349999998 -1.497135162 0.093794800 -1.220396757 -0.064518720 0.595745802 0.003123833 0.800571382
9.399999999 -1.455085278 0.077141128 -1.217405200 -0.061251588 0.579168081 -0.005780746 0.812883317
9.449999999 -1.414064646 0.063911445 -1.210914135 -0.057934817 0.563113749 -0.006846505 0.824317634
9.500000000 -1.373074651 0.049671810 -1.208160281 -0.056913432 0.546336472 -0.003047414 0.835624337
9.650000000 -1.260445595 0.061938301 -1.176661849 -0.067623965 0.498452336 0.007019933 0.864247084
9.699999999 -1.224703312 0.079995677 -1.167340994 -0.075774640 0.483336091 0.005557783 0.872131586
9.849999999 -1.115494609 0.109258324 -1.135201454 -0.096343845 0.444777012 -0.003889362 0.890435994
9.900000000 -1.076809883 0.104549974 -1.121486425 -0.097260557 0.434417456 -0.001027525 0.895444453
10.000000000 -0.997951090 0.077337593 -1.093350887 -0.094881698 0.414986908 -0.001324689 0.904865503
10.050000000 -0.959276021 0.057681937 -1.079497576 -0.087089837 0.406397015 -0.003123893 0.909531236
10.099999999 -0.920625329 0.042588346 -1.065122604 -0.084773161 0.399979234 -0.010223351 0.912538052
10.199999999 -0.847154140 0.034647748 -1.032196403 -0.091662109 0.381469220 -0.012522398 0.919740438
10.250000000 -0.813422084 0.042579252 -1.012760162 -0.092069641 0.368250757 -0.011764175 0.925081730
10.300000000 -0.778310418 0.055640295 -0.991117179 -0.094212890 0.348909199 -0.012495657 0.932325184
10.349999999 -0.745463908 0.070670575 -0.970732331 -0.107012369 0.322144419 -0.017069343 0.940467954
10.400000000 -0.712045014 0.082252264 -0.947907507 -0.098513432 0.298240304 -0.019300705 0.949197173
10.500000000 -0.649866283 0.085197106 -0.895917475 -0.087230958 0.252751380 -0.026351217 0.963230550
