#timestamp tx ty tz qx qy qz qw
1560244957.213794470 0.000000000 0.000000000 0.000000000 -0.000000000 -0.000000000 -0.000000000 1.000000000
1560244957.802938223 -0.000478372 0.000034584 -0.000860500 -0.000071584 0.000035058 0.000252082 1.000000000
1560244957.849203825 0.000459981 -0.000149308 -0.000850163 -0.000096354 -0.000489141 0.000066044 0.999999881
1560244960.382949591 -0.000257048 -0.001576742 0.089348406 0.000582044 -0.000773267 -0.000184267 0.999999523
1560244960.749067545 0.000388473 -0.002411160 0.136614785 0.000410921 -0.000306184 -0.000011180 0.999999881
1560244960.882201433 0.000261567 -0.002828890 0.151215523 0.000331838 -0.000046819 -0.000126538 0.999999940
1560244961.015335798 -0.000183851 -0.002024702 0.164217457 0.000509322 -0.000009353 0.000065514 0.999999881
1560244961.487638474 -0.000622989 -0.002445222 0.187731683 0.000276402 0.000138180 0.000238933 0.999999940
1560244961.954632282 -0.002827665 -0.002659334 0.187329382 0.000117868 0.000784396 0.000057402 0.999999702
1560244962.288172245 -0.000783740 -0.001728719 0.186702609 0.000303277 0.000192155 0.000363957 0.999999881
1560244964.256223917 0.000581808 -0.003129771 0.246343955 0.000631332 0.002230655 0.000006195 0.999997318
1560244964.923355579 0.000697787 -0.004376762 0.323548168 -0.000126156 0.003559932 -0.000093386 0.999993682
1560244968.492513180 0.002606989 -0.006175973 0.408364296 -0.001003322 0.005925959 -0.000313302 0.999981880
1560244968.992862225 0.003034107 -0.005880962 0.490366757 -0.001244337 0.007970320 -0.000125192 0.999967456
1560244969.393140078 0.003179806 -0.005506886 0.537749410 -0.001106107 0.009005796 0.000330213 0.999958813
1560244972.895588636 0.008285948 -0.009720091 0.554894924 -0.002280732 0.015327364 -0.001632763 0.999878645
1560244972.995658398 0.012056953 -0.012668097 0.562880695 -0.003067743 0.024686493 -0.003019858 0.999686003
1560244973.095728159 0.019883966 -0.013949482 0.571722448 -0.003247693 0.038709838 -0.003748408 0.999238193
1560244973.195798159 0.029614819 -0.015842021 0.584482551 -0.003588993 0.055919107 -0.004859723 0.998417079
1560244973.262524605 0.037366491 -0.014865301 0.596053123 -0.003081663 0.068720080 -0.004780763 0.997619748
1560244973.362594843 0.050362460 -0.014489828 0.612254024 -0.003208233 0.088453002 -0.004589214 0.996064603
1560244973.462664604 0.064852022 -0.014267236 0.628977120 -0.003114466 0.108193778 -0.004288041 0.994115710
1560244973.529377937 0.073668495 -0.013856240 0.643094480 -0.003030686 0.122169316 -0.004232862 0.992495596
1560244973.629447699 0.089499176 -0.013717161 0.660420656 -0.003171536 0.143832445 -0.005021072 0.989584267
1560244973.729517937 0.110008128 -0.013095886 0.678884923 -0.003098930 0.166741982 -0.005301566 0.985981464
1560244973.762874603 0.118279867 -0.011617099 0.685218751 -0.002800700 0.174734011 -0.005055896 0.984598756
1560244973.829587698 0.128553152 -0.012267499 0.698580444 -0.002781103 0.191888049 -0.005399626 0.981398046
1560244973.896301031 0.143354088 -0.012921657 0.716784656 -0.002604153 0.209647939 -0.005227388 0.977759540
1560244973.963014364 0.163993716 -0.012118820 0.734081626 -0.002771785 0.226183698 -0.005338915 0.974066079
1560244974.096441031 0.198814362 -0.013341188 0.765411377 -0.003006941 0.259800553 -0.005187001 0.965643704
1560244974.163154364 0.219940469 -0.012174300 0.782038927 -0.002425950 0.276666045 -0.005119199 0.960949481
1560244974.229867458 0.237508312 -0.011155088 0.798568308 -0.001898960 0.294383645 -0.004693306 0.955673933
1560244974.296585560 0.258923978 -0.010154523 0.808963478 -0.001368110 0.310148925 -0.004252899 0.950677514
1560244974.363298893 0.279057413 -0.010927615 0.822830558 -0.001198032 0.325942159 -0.004408211 0.945378721
