#timestamp tx ty tz qx qy qz qw
0.150000000 0.039732940 -0.010443055 0.113462776 0.013942715 -0.006673576 -0.003247455 0.999875307
0.200000000 0.052697815 -0.021962022 0.154177859 0.016161390 -0.008065904 0.002806642 0.999832928
0.300000000 0.067734823 -0.041244555 0.218822464 0.008573072 -0.025060847 0.010029196 0.999598861
0.449999999 0.077507123 -0.063958749 0.288108498 -0.002941379 -0.044943705 0.014796387 0.998875618
1.250000000 0.063549064 -0.074727863 0.553396344 0.021282939 0.002540755 -0.010185106 0.999718428
1.399999999 0.090218760 -0.088299155 0.638321221 0.016736753 -0.002444764 -0.024576966 0.999554873
1.500000000 0.110967711 -0.096504420 0.701778054 0.024486851 -0.003617503 -0.035008825 0.999080420
1.550000000 0.124374285 -0.106787898 0.742300987 0.028982431 -0.006418622 -0.028718878 0.999146700
1.600000000 0.133221060 -0.115261279 0.777867556 0.029686533 -0.008942097 -0.028376622 0.999116361
1.649999999 0.136735678 -0.119846083 0.815244794 0.031653468 -0.017307485 -0.028580159 0.998940289
1.700000000 0.137022048 -0.130296215 0.854456186 0.024076452 -0.028220741 -0.027425565 0.998935282
1.750000000 0.135147825 -0.136932105 0.889271259 0.015044354 -0.043324865 -0.034753013 0.998343050
1.800000000 0.128961831 -0.140497297 0.929392517 0.007161492 -0.059347801 -0.045748029 0.997162819
1.850000000 0.123379916 -0.140760481 0.944379330 0.005311359 -0.079093002 -0.059615549 0.995068908
1.899999999 0.121337093 -0.134465113 0.990945637 0.010747017 -0.099874109 -0.071836576 0.992345333
2.000000000 0.108114108 -0.133614093 1.061426282 0.017231463 -0.130560204 -0.086687140 0.987493038
2.049999999 0.097413301 -0.130421102 1.106703758 0.018886212 -0.136818618 -0.097198859 0.985635042
2.149999999 0.066332288 -0.143606856 1.187898159 0.008376522 -0.137349173 -0.107596256 0.984625876
2.200000000 0.051429953 -0.153212756 1.223582983 -0.011854066 -0.133834615 -0.116921343 0.984010816
2.299999999 0.029032579 -0.173955843 1.305929184 -0.029162075 -0.126652226 -0.099814616 0.986481547
2.399999998 0.025219046 -0.184047893 1.395831108 -0.009399513 -0.124438904 -0.069139816 0.989770830
2.499999998 0.021268599 -0.180739805 1.484265924 0.005607233 -0.116648726 -0.055859234 0.991585314
2.599999999 0.012214155 -0.172276065 1.578200221 0.004354528 -0.111952320 -0.052964993 0.992291510
2.699999999 0.006571624 -0.176784679 1.674002290 0.004496363 -0.120338425 -0.049460243 0.991489887
2.799999999 -0.005041486 -0.197330043 1.754929185 0.012703158 -0.144631714 -0.047616910 0.988257587
2.999999998 -0.072417200 -0.237955660 1.891528964 -0.006892315 -0.230423123 -0.039300229 0.972272158
3.099999999 -0.114792466 -0.234582692 1.951822639 -0.015488081 -0.268618852 -0.038165808 0.962365568
3.199999999 -0.162945896 -0.225859597 2.020637512 -0.020241844 -0.298538566 -0.045087717 0.953117013
