#timestamp tx ty tz qx qy qz qw
0.200000000 0.000000000 0.000000000 0.000000000 -0.000000000 -0.000000000 -0.000000000 1.000000000
0.399999999 0.001144758 -0.001025119 0.019920010 -0.000119801 -0.000928338 0.002505687 0.999996424
0.449999999 0.001145357 -0.001591780 0.024669744 0.000184200 -0.002729750 0.004234359 0.999987304
0.600000000 0.002058665 -0.002050519 0.041453183 0.000440984 -0.003468598 0.004429705 0.999984086
0.700000000 0.003079186 -0.002371085 0.053844344 0.000372856 -0.004807146 0.002936206 0.999984086
0.750000000 0.003088971 -0.002797301 0.060406435 -0.000040014 -0.005146926 0.003295752 0.999981344
0.800000000 0.003890573 -0.002522859 0.067176826 0.000063143 -0.007878408 0.003911078 0.999961317
0.900000000 0.003942426 -0.002919339 0.079830281 -0.000044873 -0.010421307 0.002535223 0.999942482
0.950000000 0.003961881 -0.003604756 0.086089671 0.000984205 -0.012640209 0.001715294 0.999918163
1.000000000 0.003840120 -0.003750178 0.092546105 0.001373603 -0.014349632 0.000452653 0.999895990
1.100000000 0.003999494 -0.004192707 0.105280563 0.000161558 -0.019002773 0.002208698 0.999817014
1.199999999 0.004063532 -0.004637061 0.117818341 0.001192012 -0.023286404 0.001013370 0.999727607
1.399999999 0.003651678 -0.005521731 0.143719569 0.002523267 -0.030487953 -0.001870091 0.999530196
1.550000000 0.002761815 -0.006449917 0.163298145 0.003844636 -0.039970566 -0.002967224 0.999189079
1.649999999 0.002368762 -0.006856021 0.176228255 0.004287615 -0.047768947 -0.002442376 0.998846233
1.750000000 0.001580130 -0.007248242 0.189900309 0.004645408 -0.052258883 -0.002693722 0.998619139
1.800000000 0.000824770 -0.007503895 0.196193635 0.004243377 -0.053074569 -0.003862208 0.998574078
1.850000000 0.000783543 -0.008087797 0.202731833 0.003104526 -0.053730492 -0.004772102 0.998539269
1.899999999 0.000190669 -0.008363853 0.209382862 0.003208431 -0.054913092 -0.004519915 0.998475790
2.000000000 -0.000903691 -0.008313119 0.223194227 0.003532589 -0.057866134 -0.004040426 0.998309970
