#timestamp tx ty tz qx qy qz qw
0.449999999 0.000000000 0.000000000 0.000000000 -0.000000000 -0.000000000 -0.000000000 1.000000000
0.549999999 0.000605337 -0.000578613 0.011501814 -0.000074119 -0.000470964 0.000819137 0.999999583
0.600000000 0.000928399 -0.000443022 0.016148003 0.000203196 -0.000738475 0.000029447 0.999999702
0.700000000 0.001733169 -0.000550325 0.029052464 0.000305649 -0.001716885 -0.001240725 0.999997735
0.750000000 0.001859179 -0.001224559 0.035316661 -0.000294519 -0.002234022 -0.000775096 0.999997139
0.800000000 0.002339857 -0.001291053 0.042030625 -0.000435346 -0.004627840 -0.000318683 0.999989152
0.900000000 0.002411365 -0.001765386 0.054785524 -0.000845041 -0.007140121 -0.001933854 0.999972284
1.000000000 0.002368104 -0.002308253 0.067274615 0.000892831 -0.011139066 -0.003782943 0.999930441
1.100000000 0.002439564 -0.002634189 0.080002606 -0.000215676 -0.015597534 -0.001909282 0.999876499
1.250000000 0.002468506 -0.003325632 0.098924778 0.000226010 -0.021370398 -0.003925054 0.999763906
1.399999999 0.002549377 -0.004291815 0.118350342 0.001969527 -0.027254073 -0.006452877 0.999605775
1.550000000 0.002176562 -0.005196988 0.137917668 0.003191414 -0.037037779 -0.007113926 0.999283433
1.649999999 0.001608020 -0.005765741 0.150648221 0.003505216 -0.044640392 -0.006871947 0.998973370
1.750000000 0.001151595 -0.005987980 0.164405271 0.003967633 -0.049358472 -0.006927302 0.998749256
1.800000000 0.000205622 -0.006360575 0.171020180 0.003336684 -0.049971368 -0.008324888 0.998710394
1.850000000 -0.000021218 -0.006622846 0.177676469 0.002469104 -0.050506640 -0.009161543 0.998678684
1.899999999 -0.000311973 -0.007017748 0.184015647 0.002458343 -0.051849470 -0.008882584 0.998612404
2.000000000 -0.001092070 -0.007143335 0.197529003 0.002653640 -0.054907456 -0.008335308 0.998453140
2.049999999 -0.001717970 -0.007454306 0.203790039 0.002564228 -0.055324752 -0.008168758 0.998431742
2.149999999 -0.002505017 -0.008024459 0.217372015 0.002990867 -0.057091761 -0.008193263 0.998330832
2.200000000 -0.003087981 -0.008286615 0.224184468 0.003074624 -0.057872791 -0.008390760 0.998283982
2.250000000 -0.003398211 -0.008661980 0.230705068 0.002391722 -0.059103213 -0.006760221 0.998226106
2.299999999 -0.004118455 -0.008694218 0.237360299 0.001782597 -0.060154717 -0.006867749 0.998163819
2.449999999 -0.005867195 -0.009558993 0.256655812 0.001455908 -0.061940197 -0.006840120 0.998055398
2.549999999 -0.006449662 -0.009728772 0.270976841 0.001418236 -0.061430927 -0.005996787 0.998092353
2.699999999 -0.008151379 -0.010609571 0.291023046 0.001780492 -0.056128941 -0.004600245 0.998411357
2.799999999 -0.008825028 -0.011031370 0.304462045 0.001751922 -0.052438919 -0.003520688 0.998616397
2.899999998 -0.009553947 -0.011614299 0.318336904 0.001279371 -0.048758492 -0.003076537 0.998805046
3.049999999 -0.010309436 -0.011731634 0.338381469 0.001162636 -0.046220999 -0.001703148 0.998929143
3.349999999 -0.011732394 -0.012998584 0.379261434 0.000367206 -0.040541444 -0.001190078 0.999177098
3.899999998 -0.012967865 -0.015315437 0.454843372 -0.000227496 -0.029765030 -0.000673622 0.999556720
4.649999999 -0.013128191 -0.018916942 0.558900118 0.000730862 -0.025702016 0.000247190 0.999669373
5.199999999 -0.013273098 -0.021773130 0.636282861 0.000313615 -0.027126938 0.000139382 0.999631941
5.699999999 -0.013075893 -0.024331611 0.708112419 -0.000383808 -0.028898118 0.000083117 0.999582291
6.199999999 -0.013362237 -0.026729774 0.778973579 -0.000267249 -0.029791480 0.001148709 0.999555469
6.649999999 -0.013818351 -0.028913213 0.843569338 0.000113300 -0.030415408 0.000337379 0.999537289
7.099999998 -0.014575829 -0.030783731 0.908799767 0.000971347 -0.031132575 0.001069515 0.999514222
7.599999998 -0.015502551 -0.033934072 0.981240690 0.000270685 -0.032111954 0.000756963 0.999484003
8.649999999 -0.015284489 -0.037490413 1.069204926 0.000900313 -0.028882090 0.000342067 0.999582350
9.449999999 -0.016299954 -0.040909249 1.167425990 0.000873099 -0.030418547 -0.001899321 0.999535084
10.099999999 -0.016632285 -0.043886550 1.250028372 0.002643293 -0.032754045 -0.003562421 0.999453604
10.599999999 -0.016682459 -0.046328567 1.314634204 0.001445661 -0.012587328 -0.000949929 0.999919295
11.099999999 -0.012360405 -0.048949469 1.380429864 0.003571233 0.024439314 0.000440788 0.999694824
11.599999999 0.000475087 -0.051532283 1.445769906 0.003570661 0.092769586 0.000312565 0.995681167
12.099999999 0.021750659 -0.054212648 1.509060502 0.003791713 0.163967744 0.002465301 0.986455381
12.750000000 0.065056711 -0.058517467 1.586412549 0.003430924 0.261592627 0.006858161 0.965147913
13.250000000 0.109037563 -0.061201736 1.638261199 0.002596613 0.346811324 0.005862267 0.937913001
13.650000000 0.151303351 -0.063717723 1.674275637 0.001800719 0.418178886 0.007580645 0.908331275
14.000000000 0.193885982 -0.065390408 1.700697899 0.004144953 0.477628708 0.011077857 0.878482223
14.250000000 0.225657225 -0.066307381 1.715448737 0.005482273 0.520139992 0.012068618 0.853978217
14.449999999 0.253641605 -0.066876642 1.725819826 0.007152463 0.554189801 0.014673566 0.832230270
14.650000000 0.281391084 -0.067816831 1.732630610 0.005564219 0.589605033 0.014760766 0.807537675
