#timestamp tx ty tz qx qy qz qw
1305031453.359683514 0.000000000 0.000000000 0.000000000 -0.000000000 -0.000000000 -0.000000000 1.000000000
1305031453.459684610 0.006303958 0.010712252 -0.026490478 0.004505418 0.018471980 0.029857121 0.999373317
1305031453.491698027 0.010234942 0.015580947 -0.037859712 0.008990485 0.024391003 0.040155206 0.998855293
1305031453.591639996 0.011487662 0.035887852 -0.083646081 0.031366915 0.034976657 0.060391296 0.997068524
1305031453.727651834 -0.033877689 0.072074823 -0.141690165 0.059663057 0.031532686 0.052016675 0.996363521
1305031453.827772617 -0.064510219 0.093339704 -0.178984970 0.071022555 0.008875506 0.029670656 0.996993840
1305031453.891709328 -0.105362639 0.113687113 -0.197387755 0.074782200 -0.012598094 0.015843352 0.996994436
1305031453.959640980 -0.109163068 0.121404536 -0.214794129 0.068768255 -0.052880675 0.004223277 0.996221244
1305031454.027662039 -0.127025589 0.119536377 -0.223137677 0.067330129 -0.078174576 -0.017102266 0.994516432
1305031454.191658258 -0.191058427 0.136599123 -0.235191166 0.071050189 -0.143715948 -0.082126588 0.983642638
1305031454.227671385 -0.205882758 0.129573971 -0.233130768 0.070605427 -0.159735695 -0.099581935 0.979582965
1305031454.259626865 -0.208555847 0.136536866 -0.229964420 0.077813461 -0.174598053 -0.115619518 0.974726975
1305031454.391676664 -0.243323088 0.148032993 -0.234947309 0.085244603 -0.210291788 -0.169178516 0.959108651
1305031454.459913254 -0.252504110 0.153608471 -0.232953161 0.089213304 -0.234420985 -0.198765770 0.947406948
1305031454.591634512 -0.273315251 0.182033822 -0.242421776 0.087751701 -0.260233194 -0.260784388 0.925510585
1305031454.727659464 -0.263316453 0.208652407 -0.239585042 0.071861863 -0.316233277 -0.288675696 0.900832295
1305031454.927566767 -0.232733324 0.252273917 -0.237752825 0.044721801 -0.314969569 -0.248782203 0.914823294
1305031455.291831493 -0.310508251 0.356190920 -0.291468441 0.026794020 -0.262533933 -0.199884593 0.943612337
1305031455.559669495 -0.426276058 0.389036387 -0.352536440 -0.021704353 -0.221384689 -0.122304872 0.967243135
1305031455.691604853 -0.492176771 0.386940897 -0.395602018 -0.024546580 -0.211491257 -0.090584643 0.972863495
1305031455.827590227 -0.555666924 0.374646276 -0.446212351 -0.017244058 -0.189730719 -0.098108023 0.976770043
1305031455.959715605 -0.607014418 0.361546278 -0.494473159 -0.016533790 -0.173702136 -0.103693984 0.979184270
1305031456.159731388 -0.681598306 0.320567280 -0.532719970 -0.045530431 -0.137693688 -0.126951337 0.981249630
1305031456.291674852 -0.728334308 0.302464008 -0.541164339 -0.036116544 -0.094182976 -0.115304582 0.988195360
1305031456.727693319 -0.925636768 0.329327732 -0.448461682 -0.053999905 -0.002140677 -0.033431318 0.997978866
1305031456.991708755 -1.016086221 0.343169361 -0.369835794 -0.072412863 0.007035885 0.014975178 0.997237504
1305031457.191734791 -1.091990113 0.344303429 -0.364698559 -0.086311348 0.048141401 0.044776157 0.994096518
1305031457.359711647 -1.166091681 0.323310673 -0.394079506 -0.080630772 0.096089669 0.071522601 0.989520073
1305031457.527638197 -1.253216147 0.293502241 -0.435891807 -0.067405507 0.130311772 0.096682988 0.984442830
1305031457.659632206 -1.322484374 0.280641109 -0.465624213 -0.054051138 0.148732215 0.109815523 0.981273592
1305031457.791566610 -1.367035270 0.224971205 -0.480230778 -0.057694122 0.156100243 0.108250156 0.980094910
1305031457.891593456 -1.415270209 0.199609518 -0.490935475 -0.038142737 0.182686642 0.108804934 0.976387322
1305031458.027845144 -1.477905393 0.173148677 -0.483334959 -0.004335755 0.197918028 0.115334980 0.973399997
1305031458.091689587 -1.512740374 0.181310773 -0.471787781 0.007659292 0.209651217 0.118158720 0.970580399
1305031458.191645861 -1.566544771 0.164382100 -0.429419756 0.008345353 0.222083136 0.124167621 0.967053175
1305031458.259934187 -1.592107654 0.122483306 -0.398149312 -0.008365780 0.219880089 0.125027761 0.967445552
1305031458.359589815 -1.632984638 0.096162856 -0.344131291 0.007272326 0.211228088 0.125934601 0.969262779
1305031458.427598000 -1.645106316 0.107621476 -0.315270662 0.032351166 0.208125442 0.136303097 0.968017936
1305031458.459636688 -1.639723182 0.097625606 -0.306082517 0.041981220 0.210929826 0.143807605 0.965953171
1305031458.559628248 -1.667322516 0.125643551 -0.243710220 0.094761103 0.245193124 0.132778674 0.955651879
1305031458.691673994 -1.700637698 0.157418519 -0.149985969 0.099813364 0.238642678 0.116321132 0.958935022
1305031458.927620888 -1.666348219 0.176922232 -0.056848682 0.104833499 0.180676445 0.081091002 0.974571824
1305031458.991647243 -1.683029890 0.140261352 -0.026426964 0.094038419 0.195254549 0.098576233 0.971244156
1305031459.059631109 -1.730450392 0.123285607 0.000324000 0.112388849 0.194191515 0.103545547 0.968987465
1305031459.091649532 -1.761443257 0.101784304 0.017666198 0.121699892 0.185551390 0.115406677 0.968215466
